Ax,Ay,Az,Gx,Gy,Gz
0.4924962481240619,0.4881160870652991,0.7540655491618715,0.5005947294068402,0.4941556063275023,0.5004726441913598
0.4942471235617808,0.4886164623467602,0.7525644233174882,0.5006714686851422,0.4942166489352425,0.5004272982541814
0.534017008504252,0.234676007005254,0.2729547160370278,0.2944695397387377,0.6145612780577986,0.4562934928580149
0.6368184092046022,0.27395546659995,0.7998498874155617,0.2116504177058444,0.4155170308875595,0.8451662975042293
0.8941970985492745,0.3332499374530899,0.5539154365774331,0.6850201440605542,0.0,0.1127456964961543
0.4932466233116557,0.4148111083312485,0.3975481611208407,0.5135218096517083,1.0,0.7933097301916738
0.3041520760380189,0.4093069802351765,0.5183887915936953,0.702799239583515,0.0,0.2483823708948846
0.4952476238119059,0.4898674005504129,0.7533149862396799,0.5006418194185256,0.4941852555941189,0.5004883408619216
0.0865432716358179,0.3815361521140857,0.7045283962972231,0.4736749393934109,0.0051572283167937,0.541570015871078
0.5877938969484742,0.2539404553415062,0.4768576432324244,0.9666550395032876,0.692467342204859,0.3505676962519839
0.5562781390695347,0.4518388791593696,0.7555666750062549,0.0,0.375518426147165,0.5261419327833685
0.1843421710855427,1.0000000000000002,1.0000000000000002,1.0,0.943504194499189,0.3256169663568027
